DOI,SR_ID,Date_Created,DOI
10.1002/14651858.CD006876.pub3.,22696362,15/06/2012,10.1002/14651858.CD006876.pub3
10.1002/14651858.CD006828.pub3.,22696361,15/06/2012,10.1002/14651858.CD006828.pub3
10.1002/14651858.CD006818.pub2.,22696360,15/06/2012,10.1002/14651858.CD006818.pub2
10.1002/14651858.CD006757.pub3.,22696359,15/06/2012,10.1002/14651858.CD006757.pub3
10.1002/14651858.CD006521.pub3.,22696358,15/06/2012,10.1002/14651858.CD006521.pub3
10.1002/14651858.CD006317.pub3.,22696357,15/06/2012,10.1002/14651858.CD006317.pub3
10.1002/14651858.CD005996.pub3.,22696356,15/06/2012,10.1002/14651858.CD005996.pub3
10.1002/14651858.CD005987.pub2.,22696355,15/06/2012,10.1002/14651858.CD005987.pub2
10.1002/14651858.CD005967.pub4.,22696354,15/06/2012,10.1002/14651858.CD005967.pub4
10.1002/14651858.CD005622.pub3.,22696353,15/06/2012,10.1002/14651858.CD005622.pub3
10.1002/14651858.CD005436.pub3.,22696352,15/06/2012,10.1002/14651858.CD005436.pub3
10.1002/14651858.CD005406.pub3.,22696351,15/06/2012,10.1002/14651858.CD005406.pub3
10.1002/14651858.CD005379.pub3.,22696350,15/06/2012,10.1002/14651858.CD005379.pub3
10.1002/14651858.CD005342.pub3.,22696349,15/06/2012,10.1002/14651858.CD005342.pub3
10.1002/14651858.CD005084.pub3.,22696348,15/06/2012,10.1002/14651858.CD005084.pub3
10.1002/14651858.CD005039.pub3.,22696347,15/06/2012,10.1002/14651858.CD005039.pub3
10.1002/14651858.CD004951.pub2.,22696346,15/06/2012,10.1002/14651858.CD004951.pub2
10.1002/14651858.CD004945.pub3.,22696345,15/06/2012,10.1002/14651858.CD004945.pub3
10.1002/14651858.CD004567.pub2.,22696344,15/06/2012,10.1002/14651858.CD004567.pub2
10.1002/14651858.CD004425.pub5.,22696343,15/06/2012,10.1002/14651858.CD004425.pub5
10.1002/14651858.CD004357.pub4.,22696342,15/06/2012,10.1002/14651858.CD004357.pub4
10.1002/14651858.CD004305.pub4.,22696341,15/06/2012,10.1002/14651858.CD004305.pub4
10.1002/14651858.CD004292.pub3.,22696340,15/06/2012,10.1002/14651858.CD004292.pub3
10.1002/14651858.CD004101.pub4.,22696339,15/06/2012,10.1002/14651858.CD004101.pub4
10.1002/14651858.CD003953.pub3.,22696338,15/06/2012,10.1002/14651858.CD003953.pub3
10.1002/14651858.CD003879.pub3.,22696337,15/06/2012,10.1002/14651858.CD003879.pub3
10.1002/14651858.CD003433.pub3.,22696336,15/06/2012,10.1002/14651858.CD003433.pub3
10.1002/14651858.CD003336.pub2.,22696335,15/06/2012,10.1002/14651858.CD003336.pub2
10.1002/14651858.CD003214.pub2.,22696334,15/06/2012,10.1002/14651858.CD003214.pub2
10.1002/14651858.CD003176.pub2.,22696333,15/06/2012,10.1002/14651858.CD003176.pub2
10.1002/14651858.CD003059.pub2.,22696332,15/06/2012,10.1002/14651858.CD003059.pub2
10.1002/14651858.CD002912.pub5.,22696331,15/06/2012,10.1002/14651858.CD002912.pub5
10.1002/14651858.CD002766.pub2.,22696330,15/06/2012,10.1002/14651858.CD002766.pub2
10.1002/14651858.CD002204.pub2.,22696329,15/06/2012,10.1002/14651858.CD002204.pub2
10.1002/14651858.CD002052.pub2.,22696328,15/06/2012,10.1002/14651858.CD002052.pub2
10.1002/14651858.CD002020.pub3.,22696327,15/06/2012,10.1002/14651858.CD002020.pub3
10.1002/14651858.CD001934.pub2.,22696326,15/06/2012,10.1002/14651858.CD001934.pub2
10.1002/14651858.CD001319.pub4.,22696325,15/06/2012,10.1002/14651858.CD001319.pub4
10.1002/14651858.CD001122.pub4.,22696324,15/06/2012,10.1002/14651858.CD001122.pub4
10.1002/14651858.CD001065.pub2.,22696323,15/06/2012,10.1002/14651858.CD001065.pub2
10.1002/14651858.CD001064.pub2.,22696322,15/06/2012,10.1002/14651858.CD001064.pub2
10.1002/14651858.CD001062.pub2.,22696321,15/06/2012,10.1002/14651858.CD001062.pub2
10.1002/14651858.CD000567.pub5.,22696320,15/06/2012,10.1002/14651858.CD000567.pub5
10.1002/14651858.CD000523.pub4.,22696319,15/06/2012,10.1002/14651858.CD000523.pub4
10.1002/14651858.CD000259.pub3.,22696318,15/06/2012,10.1002/14651858.CD000259.pub3
10.1002/14651858.CD000253.pub3.,22696317,15/06/2012,10.1002/14651858.CD000253.pub3
10.1002/14651858.CD000173.pub2.,22696316,15/06/2012,10.1002/14651858.CD000173.pub2
10.1002/14651858.CD000082.pub2.,22696315,15/06/2012,10.1002/14651858.CD000082.pub2
10.1002/14651858.CD000078.pub2.,22696314,15/06/2012,10.1002/14651858.CD000078.pub2
10.1002/14651858.CD000004.pub2.,22696313,15/06/2012,10.1002/14651858.CD000004.pub2
10.1002/14651858.CD009779.pub2.,22592743,18/05/2012,10.1002/14651858.CD009779.pub2
10.1002/14651858.CD009486.pub2.,22592742,18/05/2012,10.1002/14651858.CD009486.pub2
10.1002/14651858.CD009485.pub2.,22592741,18/05/2012,10.1002/14651858.CD009485.pub2
10.1002/14651858.CD009360.pub2.,22592740,18/05/2012,10.1002/14651858.CD009360.pub2
10.1002/14651858.CD009249.pub2.,22592739,18/05/2012,10.1002/14651858.CD009249.pub2
10.1002/14651858.CD009241.pub2.,22592738,18/05/2012,10.1002/14651858.CD009241.pub2
10.1002/14651858.CD009219.pub2.,22592737,18/05/2012,10.1002/14651858.CD009219.pub2
10.1002/14651858.CD009109.pub2.,22592736,18/05/2012,10.1002/14651858.CD009109.pub2
10.1002/14651858.CD009043.pub2.,22592735,18/05/2012,10.1002/14651858.CD009043.pub2
10.1002/14651858.CD008836.pub2.,22592734,18/05/2012,10.1002/14651858.CD008836.pub2
10.1002/14651858.CD008727.pub2.,22592733,18/05/2012,10.1002/14651858.CD008727.pub2
10.1002/14651858.CD008585.pub2.,22592732,18/05/2012,10.1002/14651858.CD008585.pub2
10.1002/14651858.CD008523.pub2.,22592731,18/05/2012,10.1002/14651858.CD008523.pub2
10.1002/14651858.CD008510.pub2.,22592730,18/05/2012,10.1002/14651858.CD008510.pub2
10.1002/14651858.CD008344.pub2.,22592729,18/05/2012,10.1002/14651858.CD008344.pub2
10.1002/14651858.CD008204.pub2.,22592728,18/05/2012,10.1002/14651858.CD008204.pub2
10.1002/14651858.CD008165.pub2.,22592727,18/05/2012,10.1002/14651858.CD008165.pub2
10.1002/14651858.CD008150.pub3.,22592726,18/05/2012,10.1002/14651858.CD008150.pub3
10.1002/14651858.CD008016.pub2.,22592725,18/05/2012,10.1002/14651858.CD008016.pub2
10.1002/14651858.CD007834.pub2.,22592724,18/05/2012,10.1002/14651858.CD007834.pub2
10.1002/14651858.CD007628.pub3.,22592723,18/05/2012,10.1002/14651858.CD007628.pub3
10.1002/14651858.CD007583.pub3.,22592722,18/05/2012,10.1002/14651858.CD007583.pub3
10.1002/14651858.CD007544.pub2.,22592721,18/05/2012,10.1002/14651858.CD007544.pub2
10.1002/14651858.CD007338.pub3.,22592720,18/05/2012,10.1002/14651858.CD007338.pub3
10.1002/14651858.CD007280.pub3.,22592719,18/05/2012,10.1002/14651858.CD007280.pub3
10.1002/14651858.CD007276.pub3.,22592718,18/05/2012,10.1002/14651858.CD007276.pub3
10.1002/14651858.CD007162.pub2.,22592717,18/05/2012,10.1002/14651858.CD007162.pub2
10.1002/14651858.CD006963.pub2.,22592716,18/05/2012,10.1002/14651858.CD006963.pub2
10.1002/14651858.CD006755.pub2.,22592715,18/05/2012,10.1002/14651858.CD006755.pub2
10.1002/14651858.CD006591.pub2.,22592714,18/05/2012,10.1002/14651858.CD006591.pub2
10.1002/14651858.CD006574.pub3.,22592713,18/05/2012,10.1002/14651858.CD006574.pub3
10.1002/14651858.CD006568.pub3.,22592712,18/05/2012,10.1002/14651858.CD006568.pub3
10.1002/14651858.CD006452.pub3.,22592711,18/05/2012,10.1002/14651858.CD006452.pub3
10.1002/14651858.CD006304.pub3.,22592710,18/05/2012,10.1002/14651858.CD006304.pub3
10.1002/14651858.CD006172.pub2.,22592709,18/05/2012,10.1002/14651858.CD006172.pub2
10.1002/14651858.CD006100.pub2.,22592708,18/05/2012,10.1002/14651858.CD006100.pub2
10.1002/14651858.CD006029.pub4.,22592707,18/05/2012,10.1002/14651858.CD006029.pub4
10.1002/14651858.CD005556.pub2.,22592706,18/05/2012,10.1002/14651858.CD005556.pub2
10.1002/14651858.CD005380.pub4.,22592705,18/05/2012,10.1002/14651858.CD005380.pub4
10.1002/14651858.CD005277.pub3.,22592704,18/05/2012,10.1002/14651858.CD005277.pub3
10.1002/14651858.CD005257.pub3.,22592703,18/05/2012,10.1002/14651858.CD005257.pub3
10.1002/14651858.CD005111.pub3.,22592702,18/05/2012,10.1002/14651858.CD005111.pub3
10.1002/14651858.CD005073.pub3.,22592701,18/05/2012,10.1002/14651858.CD005073.pub3
10.1002/14651858.CD005049.pub3.,22592700,18/05/2012,10.1002/14651858.CD005049.pub3
10.1002/14651858.CD005005.pub3.,22592699,18/05/2012,10.1002/14651858.CD005005.pub3
10.1002/14651858.CD004906.pub3.,22592698,18/05/2012,10.1002/14651858.CD004906.pub3
10.1002/14651858.CD004653.pub2.,22592697,18/05/2012,10.1002/14651858.CD004653.pub2
10.1002/14651858.CD004344.pub4.,22592696,18/05/2012,10.1002/14651858.CD004344.pub4
10.1002/14651858.CD004269.pub3.,22592695,18/05/2012,10.1002/14651858.CD004269.pub3
10.1002/14651858.CD004111.pub2.,22592694,18/05/2012,10.1002/14651858.CD004111.pub2
10.1002/14651858.CD003928.pub3.,22592693,18/05/2012,10.1002/14651858.CD003928.pub3
10.1002/14651858.CD003573.pub2.,22592692,18/05/2012,10.1002/14651858.CD003573.pub2
10.1002/14651858.CD003519.pub3.,22592691,18/05/2012,10.1002/14651858.CD003519.pub3
10.1002/14651858.CD003325.pub2.,22592690,18/05/2012,10.1002/14651858.CD003325.pub2
10.1002/14651858.CD003257.pub4.,22592689,18/05/2012,10.1002/14651858.CD003257.pub4
10.1002/14651858.CD003188.pub3.,22592688,18/05/2012,10.1002/14651858.CD003188.pub3
10.1002/14651858.CD003053.pub5.,22592687,18/05/2012,10.1002/14651858.CD003053.pub5
10.1002/14651858.CD002827.pub3.,22592686,18/05/2012,10.1002/14651858.CD002827.pub3
10.1002/14651858.CD002314.pub3.,22592685,18/05/2012,10.1002/14651858.CD002314.pub3
10.1002/14651858.CD002137.pub3.,22592684,18/05/2012,10.1002/14651858.CD002137.pub3
10.1002/14651858.CD002058.pub2.,22592683,18/05/2012,10.1002/14651858.CD002058.pub2
10.1002/14651858.CD002057.pub3.,22592682,18/05/2012,10.1002/14651858.CD002057.pub3
10.1002/14651858.CD002006.pub3.,22592681,18/05/2012,10.1002/14651858.CD002006.pub3
10.1002/14651858.CD001969.pub3.,22592680,18/05/2012,10.1002/14651858.CD001969.pub3
10.1002/14651858.CD001930.pub3.,22592679,18/05/2012,10.1002/14651858.CD001930.pub3
10.1002/14651858.CD001928.pub2.,22592678,18/05/2012,10.1002/14651858.CD001928.pub2
10.1002/14651858.CD001908.pub2.,22592677,18/05/2012,10.1002/14651858.CD001908.pub2
10.1002/14651858.CD001837.pub3.,22592676,18/05/2012,10.1002/14651858.CD001837.pub3
10.1002/14651858.CD001141.pub4.,22592675,18/05/2012,10.1002/14651858.CD001141.pub4
10.1002/14651858.CD001116.pub3.,22592674,18/05/2012,10.1002/14651858.CD001116.pub3
10.1002/14651858.CD001087.pub4.,22592673,18/05/2012,10.1002/14651858.CD001087.pub4
10.1002/14651858.CD000425.pub3.,22592672,18/05/2012,10.1002/14651858.CD000425.pub3
10.1002/14651858.CD000214.pub2.,22592671,18/05/2012,10.1002/14651858.CD000214.pub2
10.1002/14651858.CD009807.,22513976,20/04/2012,10.1002/14651858.CD009807
10.1002/14651858.CD009427.pub2.,22513975,20/04/2012,10.1002/14651858.CD009427.pub2
10.1002/14651858.CD009261.pub2.,22513974,20/04/2012,10.1002/14651858.CD009261.pub2
10.1002/14651858.CD009238.pub2.,22513973,20/04/2012,10.1002/14651858.CD009238.pub2
10.1002/14651858.CD009200.pub2.,22513972,20/04/2012,10.1002/14651858.CD009200.pub2
10.1002/14651858.CD009148.pub2.,22513971,20/04/2012,10.1002/14651858.CD009148.pub2
10.1002/14651858.CD008991.pub2.,22513970,20/04/2012,10.1002/14651858.CD008991.pub2
10.1002/14651858.CD008989.pub2.,22513969,20/04/2012,10.1002/14651858.CD008989.pub2
10.1002/14651858.CD008890.pub2.,22513968,20/04/2012,10.1002/14651858.CD008890.pub2
10.1002/14651858.CD008811.pub2.,22513967,20/04/2012,10.1002/14651858.CD008811.pub2
10.1002/14651858.CD008712.pub2.,22513966,20/04/2012,10.1002/14651858.CD008712.pub2
10.1002/14651858.CD008711.pub2.,22513965,20/04/2012,10.1002/14651858.CD008711.pub2
10.1002/14651858.CD008693.pub2.,22513964,20/04/2012,10.1002/14651858.CD008693.pub2
10.1002/14651858.CD008681.pub2.,22513963,20/04/2012,10.1002/14651858.CD008681.pub2
10.1002/14651858.CD008675.pub2.,22513962,20/04/2012,10.1002/14651858.CD008675.pub2
10.1002/14651858.CD008664.pub2.,22513961,20/04/2012,10.1002/14651858.CD008664.pub2
10.1002/14651858.CD008602.pub2.,22513960,20/04/2012,10.1002/14651858.CD008602.pub2
10.1002/14651858.CD008493.pub2.,22513959,20/04/2012,10.1002/14651858.CD008493.pub2
10.1002/14651858.CD008294.pub4.,22513958,20/04/2012,10.1002/14651858.CD008294.pub4
10.1002/14651858.CD008173.pub2.,22513957,20/04/2012,10.1002/14651858.CD008173.pub2
10.1002/14651858.CD008127.pub3.,22513956,20/04/2012,10.1002/14651858.CD008127.pub3
10.1002/14651858.CD008118.pub2.,22513955,20/04/2012,10.1002/14651858.CD008118.pub2
10.1002/14651858.CD007908.pub2.,22513954,20/04/2012,10.1002/14651858.CD007908.pub2
10.1002/14651858.CD007791.pub3.,22513953,20/04/2012,10.1002/14651858.CD007791.pub3
10.1002/14651858.CD007598.pub2.,22513952,20/04/2012,10.1002/14651858.CD007598.pub2
10.1002/14651858.CD007596.pub3.,22513951,20/04/2012,10.1002/14651858.CD007596.pub3
10.1002/14651858.CD007533.pub2.,22513950,20/04/2012,10.1002/14651858.CD007533.pub2
10.1002/14651858.CD007298.pub3.,22513949,20/04/2012,10.1002/14651858.CD007298.pub3
10.1002/14651858.CD007261.pub2.,22513948,20/04/2012,10.1002/14651858.CD007261.pub2
10.1002/14651858.CD007145.pub2.,22513947,20/04/2012,10.1002/14651858.CD007145.pub2
10.1002/14651858.CD007119.pub2.,22513946,20/04/2012,10.1002/14651858.CD007119.pub2
10.1002/14651858.CD007101.pub2.,22513945,20/04/2012,10.1002/14651858.CD007101.pub2
10.1002/14651858.CD006923.pub3.,22513944,20/04/2012,10.1002/14651858.CD006923.pub3
10.1002/14651858.CD006717.pub2.,22513943,20/04/2012,10.1002/14651858.CD006717.pub2
10.1002/14651858.CD006639.pub3.,22513942,20/04/2012,10.1002/14651858.CD006639.pub3
10.1002/14651858.CD006560.pub2.,22513941,20/04/2012,10.1002/14651858.CD006560.pub2
10.1002/14651858.CD006282.pub4.,22513940,20/04/2012,10.1002/14651858.CD006282.pub4
10.1002/14651858.CD006281.pub4.,22513939,20/04/2012,10.1002/14651858.CD006281.pub4
10.1002/14651858.CD006243.pub2.,22513938,20/04/2012,10.1002/14651858.CD006243.pub2
10.1002/14651858.CD006133.pub4.,22513937,20/04/2012,10.1002/14651858.CD006133.pub4
10.1002/14651858.CD006103.pub6.,22513936,20/04/2012,10.1002/14651858.CD006103.pub6
10.1002/14651858.CD006054.pub3.,22513935,20/04/2012,10.1002/14651858.CD006054.pub3
10.1002/14651858.CD006047.pub3.,22513934,20/04/2012,10.1002/14651858.CD006047.pub3
10.1002/14651858.CD005586.pub2.,22513933,20/04/2012,10.1002/14651858.CD005586.pub2
10.1002/14651858.CD005530.pub3.,22513932,20/04/2012,10.1002/14651858.CD005530.pub3
10.1002/14651858.CD005457.pub4.,22513931,20/04/2012,10.1002/14651858.CD005457.pub4
10.1002/14651858.CD005385.pub3.,22513930,20/04/2012,10.1002/14651858.CD005385.pub3
10.1002/14651858.CD005234.pub5.,22513929,20/04/2012,10.1002/14651858.CD005234.pub5
10.1002/14651858.CD005137.pub3.,22513928,20/04/2012,10.1002/14651858.CD005137.pub3
10.1002/14651858.CD005086.pub3.,22513927,20/04/2012,10.1002/14651858.CD005086.pub3
10.1002/14651858.CD005007.pub3.,22513926,20/04/2012,10.1002/14651858.CD005007.pub3
10.1002/14651858.CD004993.pub3.,22513925,20/04/2012,10.1002/14651858.CD004993.pub3
10.1002/14651858.CD004569.pub3.,22513924,20/04/2012,10.1002/14651858.CD004569.pub3
10.1002/14651858.CD004426.pub3.,22513923,20/04/2012,10.1002/14651858.CD004426.pub3
10.1002/14651858.CD004309.pub3.,22513922,20/04/2012,10.1002/14651858.CD004309.pub3
10.1002/14651858.CD004157.pub2.,22513921,20/04/2012,10.1002/14651858.CD004157.pub2
10.1002/14651858.CD004123.pub3.,22513920,20/04/2012,10.1002/14651858.CD004123.pub3
10.1002/14651858.CD003964.pub3.,22513919,20/04/2012,10.1002/14651858.CD003964.pub3
10.1002/14651858.CD003916.pub4.,22513918,20/04/2012,10.1002/14651858.CD003916.pub4
10.1002/14651858.CD003869.pub3.,22513917,20/04/2012,10.1002/14651858.CD003869.pub3
10.1002/14651858.CD003797.pub2.,22513916,20/04/2012,10.1002/14651858.CD003797.pub2
10.1002/14651858.CD003659.pub3.,22513915,20/04/2012,10.1002/14651858.CD003659.pub3
10.1002/14651858.CD003533.pub2.,22513914,20/04/2012,10.1002/14651858.CD003533.pub2
10.1002/14651858.CD003495.pub3.,22513913,20/04/2012,10.1002/14651858.CD003495.pub3
10.1002/14651858.CD003424.pub2.,22513912,20/04/2012,10.1002/14651858.CD003424.pub2
10.1002/14651858.CD003357.pub3.,22513911,20/04/2012,10.1002/14651858.CD003357.pub3
10.1002/14651858.CD003217.pub4.,22513910,20/04/2012,10.1002/14651858.CD003217.pub4
10.1002/14651858.CD003040.pub2.,22513909,20/04/2012,10.1002/14651858.CD003040.pub2
10.1002/14651858.CD003031.pub2.,22513908,20/04/2012,10.1002/14651858.CD003031.pub2
10.1002/14651858.CD002744.pub4.,22513907,20/04/2012,10.1002/14651858.CD002744.pub4
10.1002/14651858.CD002311.pub3.,22513906,20/04/2012,10.1002/14651858.CD002311.pub3
10.1002/14651858.CD002067.pub2.,22513905,20/04/2012,10.1002/14651858.CD002067.pub2
10.1002/14651858.CD002042.pub3.,22513904,20/04/2012,10.1002/14651858.CD002042.pub3
10.1002/14651858.CD002010.pub3.,22513903,20/04/2012,10.1002/14651858.CD002010.pub3
10.1002/14651858.CD001543.pub4.,22513902,20/04/2012,10.1002/14651858.CD001543.pub4
10.1002/14651858.CD001541.pub3.,22513901,20/04/2012,10.1002/14651858.CD001541.pub3
10.1002/14651858.CD001430.pub3.,22513900,20/04/2012,10.1002/14651858.CD001430.pub3
10.1002/14651858.CD000994.pub3.,22513899,20/04/2012,10.1002/14651858.CD000994.pub3
10.1002/14651858.CD000525.pub3.,22513898,20/04/2012,10.1002/14651858.CD000525.pub3
10.1002/14651858.CD000116.pub3.,22513897,20/04/2012,10.1002/14651858.CD000116.pub3
10.1002/14651858.CD009756.,22419345,16/03/2012,10.1002/14651858.CD009756
10.1002/14651858.CD009755.,22419344,16/03/2012,10.1002/14651858.CD009755
10.1002/14651858.CD009281.pub2.,22419343,16/03/2012,10.1002/14651858.CD009281.pub2
10.1002/14651858.CD009234.pub2.,22419342,16/03/2012,10.1002/14651858.CD009234.pub2
10.1002/14651858.CD008995.pub2.,22419341,16/03/2012,10.1002/14651858.CD008995.pub2
10.1002/14651858.CD008896.pub2.,22419340,16/03/2012,10.1002/14651858.CD008896.pub2
10.1002/14651858.CD008852.pub2.,22419339,16/03/2012,10.1002/14651858.CD008852.pub2
10.1002/14651858.CD008805.pub2.,22419338,16/03/2012,10.1002/14651858.CD008805.pub2
10.1002/14651858.CD008754.pub2.,22419337,16/03/2012,10.1002/14651858.CD008754.pub2
10.1002/14651858.CD008679.pub2.,22419336,16/03/2012,10.1002/14651858.CD008679.pub2
10.1002/14651858.CD008596.pub2.,22419335,16/03/2012,10.1002/14651858.CD008596.pub2
10.1002/14651858.CD008449.pub2.,22419334,16/03/2012,10.1002/14651858.CD008449.pub2
10.1002/14651858.CD008390.pub2.,22419333,16/03/2012,10.1002/14651858.CD008390.pub2
10.1002/14651858.CD008372.pub2.,22419332,16/03/2012,10.1002/14651858.CD008372.pub2
10.1002/14651858.CD008328.pub2.,22419331,16/03/2012,10.1002/14651858.CD008328.pub2
10.1002/14651858.CD008244.pub2.,22419330,16/03/2012,10.1002/14651858.CD008244.pub2
10.1002/14651858.CD008197.pub2.,22419329,16/03/2012,10.1002/14651858.CD008197.pub2
10.1002/14651858.CD008096.pub3.,22419328,16/03/2012,10.1002/14651858.CD008096.pub3
10.1002/14651858.CD007945.pub2.,22419327,16/03/2012,10.1002/14651858.CD007945.pub2
10.1002/14651858.CD007695.pub3.,22419326,16/03/2012,10.1002/14651858.CD007695.pub3
10.1002/14651858.CD007609.pub2.,22419325,16/03/2012,10.1002/14651858.CD007609.pub2
10.1002/14651858.CD007512.pub2.,22419324,16/03/2012,10.1002/14651858.CD007512.pub2
10.1002/14651858.CD007293.pub3.,22419323,16/03/2012,10.1002/14651858.CD007293.pub3
10.1002/14651858.CD007271.pub2.,22419322,16/03/2012,10.1002/14651858.CD007271.pub2
10.1002/14651858.CD007224.pub2.,22419321,16/03/2012,10.1002/14651858.CD007224.pub2
10.1002/14651858.CD007176.pub2.,22419320,16/03/2012,10.1002/14651858.CD007176.pub2
10.1002/14651858.CD007094.pub3.,22419319,16/03/2012,10.1002/14651858.CD007094.pub3
10.1002/14651858.CD006927.pub3.,22419318,16/03/2012,10.1002/14651858.CD006927.pub3
10.1002/14651858.CD006838.pub3.,22419317,16/03/2012,10.1002/14651858.CD006838.pub3
10.1002/14651858.CD006607.pub4.,22419316,16/03/2012,10.1002/14651858.CD006607.pub4
10.1002/14651858.CD006540.pub2.,22419315,16/03/2012,10.1002/14651858.CD006540.pub2
10.1002/14651858.CD006504.pub2.,22419314,16/03/2012,10.1002/14651858.CD006504.pub2
10.1002/14651858.CD006276.pub3.,22419313,16/03/2012,10.1002/14651858.CD006276.pub3
10.1002/14651858.CD006206.pub3.,22419312,16/03/2012,10.1002/14651858.CD006206.pub3
10.1002/14651858.CD006176.pub2.,22419311,16/03/2012,10.1002/14651858.CD006176.pub2
10.1002/14651858.CD005544.pub2.,22419310,16/03/2012,10.1002/14651858.CD005544.pub2
10.1002/14651858.CD005391.pub3.,22419309,16/03/2012,10.1002/14651858.CD005391.pub3
10.1002/14651858.CD005315.pub2.,22419308,16/03/2012,10.1002/14651858.CD005315.pub2
10.1002/14651858.CD005217.pub2.,22419307,16/03/2012,10.1002/14651858.CD005217.pub2
10.1002/14651858.CD005106.pub4.,22419306,16/03/2012,10.1002/14651858.CD005106.pub4
10.1002/14651858.CD005095.pub2.,22419305,16/03/2012,10.1002/14651858.CD005095.pub2
10.1002/14651858.CD005087.pub3.,22419304,16/03/2012,10.1002/14651858.CD005087.pub3
